farm_id,region,date,location_lat,location_lon,crop_name,previous_crop,sowing_date,harvest_date,yield_ton_per_acre,area_acre,season,month,rainfall_mm,temp_max_c,temp_min_c,humidity_pct,wind_speed_mps,forecast_rainfall_mm_7d,forecast_temp_max_c_7d,forecast_temp_min_c_7d,rolling_rain_7d,rolling_rain_30d,heat_stress_days_30d,growing_degree_days,rainfall_anomaly,spi_index,nitrogen,phosphorus,potassium,soil_ph,organic_carbon,npk_ratio,soil_fertility_score,monocrop_count,drought_risk_label,flood_risk_label
452,Haryana,2021-01-02,28.7247,75.8984,sorghum,sorghum,2021-01-02,2021-04-26,2.02,1.86,zaid,1,95.31,31.68,25.64,84.57,3.41,121.99,31.21,24.21,86.53,198.66,5,1134.55,-0.42,-1.31,313.74,184.07,149.33,7.4,1.05,2.157,1.0,3,1,0
453,Assam,2022-06-23,25.5055,90.7482,rice,sorghum,2022-06-23,2022-11-08,2.94,4.98,rabi,6,92.15,29.43,20.24,87.02,4.81,72.17,30.31,21.6,42.58,300.17,6,1177.17,0.19,-1.56,149.03,83.25,93.25,7.94,0.396,1.085,1.0,0,1,0
454,Tamil Nadu,2022-04-10,10.982,77.6633,maize,sorghum,2022-04-10,2022-07-12,4.4,4.51,rabi,4,150.76,24.71,15.58,81.84,1.18,132.0,25.51,16.5,151.18,305.54,0,1013.92,0.35,-1.82,304.76,173.41,179.08,6.38,1.361,2.191,1.0,4,1,0
455,Madhya Pradesh,2021-10-30,23.345,79.0029,maize,maize,2021-10-30,2022-03-25,4.17,0.8,kharif,10,96.43,28.84,20.71,50.75,1.66,76.14,28.94,21.4,85.15,204.9,4,1234.84,0.62,0.91,206.89,90.92,215.84,7.47,0.697,1.712,1.0,2,0,0
456,Bihar,2021-12-31,25.157,85.5996,mustard,cotton,2021-12-31,2022-05-02,1.21,4.82,rabi,12,28.26,25.75,16.47,73.0,2.33,30.11,26.93,15.26,33.79,63.32,1,1541.28,-0.43,0.9,222.36,133.69,174.08,6.72,1.347,1.767,1.0,3,0,0
457,Tamil Nadu,2021-03-04,11.2609,77.5824,rice,maize,2021-03-04,2021-08-23,3.9,3.97,rabi,3,186.97,29.11,22.1,70.36,0.82,166.42,28.28,23.88,204.0,533.0,2,1164.52,-0.54,-0.02,185.6,170.01,117.67,6.29,1.235,1.578,1.0,5,0,0
458,Madhya Pradesh,2022-01-30,23.2798,78.6098,rice,rice,2022-01-30,2022-05-03,3.74,2.24,zaid,1,102.08,36.31,30.58,76.68,4.03,131.1,35.87,30.7,87.58,385.15,6,1289.4,-0.4,-0.98,216.97,80.34,203.43,7.97,0.826,1.669,1.0,4,0,0
459,Haryana,2021-01-17,28.7657,76.3289,soybean,soybean,2021-01-17,2021-06-04,2.65,1.28,kharif,1,64.28,27.64,20.38,53.88,3.45,57.23,27.3,20.94,67.68,177.87,3,1285.83,-1.11,1.04,326.73,125.81,237.95,7.75,0.843,2.302,1.0,1,0,0
460,Odisha,2021-07-19,20.665,85.1309,mustard,rice,2021-07-19,2021-12-26,2.09,4.63,kharif,7,91.75,30.89,28.65,96.49,4.97,86.65,33.31,29.74,58.81,170.34,6,807.61,0.49,-0.4,153.72,92.14,197.57,6.66,0.686,1.478,1.0,0,0,0
461,Uttar Pradesh,2022-03-12,26.9492,81.1634,rice,cotton,2022-03-12,2022-06-25,4.3,4.39,zaid,3,106.48,27.9,21.93,62.66,3.71,74.81,25.5,19.89,51.79,163.29,4,1278.04,1.37,0.53,344.29,161.84,218.22,5.83,0.93,2.415,1.0,3,0,0
462,Kerala,2022-03-07,10.4389,76.7431,rice,sorghum,2022-03-07,2022-08-15,4.0,4.88,rabi,3,15.2,23.23,20.98,93.67,3.85,19.45,22.32,22.67,9.9,51.43,0,1210.35,-0.07,0.07,265.71,145.67,226.61,6.15,1.338,2.127,1.0,5,0,0
463,Rajasthan,2021-06-27,27.1139,75.4961,wheat,maize,2021-06-27,2021-11-18,4.25,1.12,rabi,6,58.42,35.59,27.07,30.0,3.72,51.66,36.15,26.83,66.33,179.61,6,1417.28,-0.54,-0.61,310.88,79.83,114.27,7.43,0.384,1.683,1.0,2,0,0
464,Bihar,2022-03-08,25.4494,85.179,rice,maize,2022-03-08,2022-06-20,3.68,5.43,rabi,3,140.01,26.94,16.85,85.02,3.4,113.45,25.71,16.66,161.53,424.57,4,1300.6,-0.58,-2.12,216.4,170.97,224.49,5.53,0.718,2.04,1.0,4,1,0
465,Rajasthan,2022-05-20,27.1715,75.753,maize,maize,2022-05-20,2022-09-01,5.23,5.3,rabi,5,11.85,34.32,27.93,34.3,3.9,13.75,35.92,26.37,10.17,33.83,2,1622.31,-0.71,0.23,111.22,103.81,102.16,6.06,1.313,1.057,1.0,2,0,0
466,Madhya Pradesh,2021-11-13,23.9019,78.3987,wheat,rice,2021-11-13,2022-04-08,3.79,6.6,kharif,11,120.96,38.22,29.54,70.06,1.29,107.19,36.55,29.97,119.44,323.19,7,1618.82,-0.07,0.88,314.03,168.32,104.77,6.98,0.757,1.957,1.0,2,0,0
467,Rajasthan,2022-06-13,26.5715,75.4854,cotton,soybean,2022-06-13,2022-11-13,3.89,2.65,kharif,6,59.57,43.07,31.63,30.0,1.03,42.69,42.21,31.78,50.07,201.58,14,1215.49,0.37,0.09,153.79,77.17,116.34,6.57,0.875,1.158,1.0,0,0,0
468,Gujarat,2022-06-08,21.9923,72.0807,rice,rice,2022-06-08,2022-09-22,3.63,2.66,zaid,6,35.89,32.38,25.54,30.0,4.3,41.76,31.88,24.25,29.09,104.8,8,740.25,-0.18,0.79,247.36,136.24,138.44,7.79,0.512,1.74,1.0,5,0,0
469,Punjab,2021-02-18,31.5757,75.1997,maize,maize,2021-02-18,2021-07-10,5.13,1.91,rabi,2,53.32,27.58,17.76,46.13,3.3,41.29,27.65,17.36,62.5,137.2,0,1549.37,-0.05,2.19,254.4,84.2,175.55,7.53,0.561,1.714,1.0,3,0,0
470,Tamil Nadu,2021-04-20,10.7139,78.2954,maize,maize,2021-04-20,2021-08-24,4.64,3.51,kharif,4,217.24,34.41,22.95,81.2,3.26,217.07,34.05,21.72,141.96,393.36,4,1109.88,-0.33,2.17,156.75,123.94,114.97,5.97,0.74,1.319,1.0,5,0,0
471,Punjab,2021-12-14,31.8197,75.4118,soybean,mustard,2021-12-14,2022-05-21,2.6,4.25,rabi,12,106.9,31.17,25.74,60.05,3.77,83.08,31.54,25.58,73.09,212.77,4,1007.39,0.32,1.23,168.45,107.56,236.16,5.52,0.938,1.707,1.0,3,0,0
472,Madhya Pradesh,2021-12-28,23.5716,77.7022,rice,mustard,2021-12-28,2022-05-24,4.22,2.89,rabi,12,0.0,31.1,23.79,79.5,4.53,0.0,30.18,24.48,0.0,0.0,3,1240.06,-0.81,0.72,280.74,111.78,161.1,7.04,0.696,1.845,1.0,3,0,0
473,Tamil Nadu,2022-11-16,10.5255,77.9565,rice,wheat,2022-11-16,2023-03-30,5.34,0.77,rabi,11,106.81,31.63,26.33,99.0,4.02,81.56,30.75,27.47,55.15,226.64,5,1532.26,0.13,1.13,134.37,199.91,152.05,6.02,1.009,1.621,1.0,2,0,0
474,Kerala,2022-07-30,11.1311,76.8132,rice,wheat,2022-07-30,2022-12-24,3.95,5.57,rabi,7,63.27,30.5,23.41,99.0,0.2,69.01,31.49,23.5,51.47,140.85,3,1272.46,-1.19,0.59,348.45,102.45,231.61,6.77,1.128,2.275,1.0,5,0,0
475,West Bengal,2021-11-07,23.4416,88.6122,mustard,rice,2021-11-07,2022-04-23,1.37,5.39,rabi,11,90.26,25.2,17.46,96.7,1.38,116.08,24.17,18.31,102.7,267.61,1,1116.75,0.48,-1.08,318.49,133.41,145.17,5.71,1.272,1.99,1.0,4,0,0
476,Haryana,2021-01-21,28.6309,75.728,rice,sorghum,2021-01-21,2021-05-09,4.4,5.56,kharif,1,26.51,28.38,18.87,78.01,0.68,16.64,26.84,18.97,14.99,47.62,0,1248.14,-0.46,0.37,280.07,114.81,136.37,6.58,0.507,1.771,1.0,0,0,0
477,Haryana,2022-09-02,28.2171,76.0861,cotton,sorghum,2022-09-02,2023-02-17,3.49,5.79,kharif,9,85.06,35.45,25.09,58.08,3.54,68.81,34.65,24.62,88.68,188.56,0,1587.02,1.06,0.52,283.63,116.11,239.04,7.0,0.392,2.129,1.0,5,0,0
478,West Bengal,2021-11-25,23.2547,88.5061,rice,maize,2021-11-25,2022-03-04,4.26,6.08,kharif,11,10.41,30.97,18.73,87.31,2.6,11.92,31.62,20.15,6.92,31.71,7,1222.74,0.43,0.7,257.17,82.13,104.7,6.29,0.85,1.48,1.0,0,0,0
479,Karnataka,2022-05-31,14.636,75.8324,wheat,sorghum,2022-05-31,2022-10-15,3.89,1.39,kharif,5,27.54,28.11,20.71,73.87,1.75,25.17,28.21,20.44,21.68,61.72,0,1230.76,0.3,0.51,141.63,137.78,109.88,6.03,1.332,1.298,1.0,5,0,0
480,Maharashtra,2021-08-16,18.885,74.1439,rice,wheat,2021-08-16,2021-11-21,3.85,2.29,kharif,8,131.63,30.35,19.72,92.26,3.09,133.44,31.31,17.11,62.23,330.39,2,1212.23,-0.54,1.62,262.31,112.33,167.97,6.43,1.386,1.809,1.0,1,0,0
481,Karnataka,2021-11-05,14.4515,75.451,rice,soybean,2021-11-05,2022-03-19,3.9,2.36,kharif,11,65.48,29.13,20.79,94.03,2.87,50.65,26.55,19.58,33.44,213.74,1,954.81,-0.65,-0.92,335.34,161.38,92.84,6.0,0.83,1.965,1.0,5,0,0
482,Punjab,2021-08-05,30.5021,75.8914,sorghum,cotton,2021-08-05,2021-12-28,2.91,5.86,kharif,8,0.0,31.54,25.38,60.02,5.04,0.0,32.83,24.32,0.0,0.0,4,1400.1,0.65,0.58,275.13,197.3,85.62,7.71,0.383,1.86,1.0,2,0,0
483,Maharashtra,2021-11-10,18.6911,75.6793,wheat,wheat,2021-11-10,2022-05-04,4.35,3.41,rabi,11,15.43,30.61,18.74,79.39,3.84,9.87,28.8,18.8,7.03,43.83,3,1252.44,-0.46,-1.69,133.51,75.66,80.16,6.35,1.1,0.964,1.0,2,1,0
484,Assam,2022-03-05,25.8673,91.7494,sorghum,maize,2022-03-05,2022-07-23,2.85,5.29,zaid,3,177.48,25.67,17.55,91.87,1.78,107.71,25.58,17.34,141.18,301.71,0,823.59,-0.56,0.6,186.13,140.0,200.39,6.35,0.883,1.755,1.0,5,0,0
485,Bihar,2021-12-19,26.0163,85.0375,maize,maize,2021-12-19,2022-04-03,4.0,1.27,kharif,12,131.14,31.79,21.9,87.26,1.58,134.7,31.65,22.37,54.64,430.67,4,1009.56,0.46,1.22,217.77,133.32,125.26,7.6,0.448,1.588,1.0,2,0,0
486,Gujarat,2021-04-16,22.5901,71.4448,maize,maize,2021-04-16,2021-10-04,4.62,5.95,rabi,4,32.51,37.78,31.78,36.62,3.68,30.72,37.13,31.52,14.29,83.96,6,1369.38,1.27,-0.58,193.72,126.75,216.51,7.81,0.758,1.79,1.0,3,0,0
487,Madhya Pradesh,2021-08-16,23.7394,78.1256,rice,soybean,2021-08-16,2022-01-08,3.69,2.16,rabi,8,44.83,29.75,24.47,70.09,2.37,45.32,28.33,24.44,28.21,137.51,2,1113.44,0.26,-0.46,335.55,126.73,117.01,5.55,1.385,1.931,1.0,1,0,0
488,Haryana,2021-12-06,28.5422,76.2377,maize,soybean,2021-12-06,2022-03-25,4.84,5.25,zaid,12,62.79,36.55,28.54,71.15,3.4,73.77,37.23,29.7,30.37,139.8,8,745.99,-0.23,-0.04,232.93,97.42,233.61,7.76,1.0,1.88,1.0,3,0,0
489,Punjab,2022-04-07,30.4484,75.8167,soybean,sorghum,2022-04-07,2022-09-24,2.54,3.49,kharif,4,8.73,29.15,21.79,49.29,2.65,9.72,30.05,21.19,8.8,14.66,0,1103.63,-0.22,0.07,332.9,67.08,202.58,5.71,1.213,2.009,1.0,0,0,0
490,Maharashtra,2021-05-11,18.895,73.9492,rice,wheat,2021-05-11,2021-10-04,4.49,0.75,kharif,5,12.17,34.64,23.29,91.78,2.55,10.85,36.24,23.06,11.53,47.08,6,1249.13,-0.8,0.08,218.78,128.88,211.63,6.91,1.262,1.864,1.0,4,0,0
491,Odisha,2022-06-05,20.7353,84.9836,wheat,wheat,2022-06-05,2022-10-30,3.72,6.8,rabi,6,90.34,32.87,25.15,91.82,3.26,64.17,31.53,24.29,38.87,217.75,2,1367.78,-0.79,-1.34,144.04,136.36,194.7,7.24,1.135,1.584,1.0,2,1,0
492,Tamil Nadu,2022-01-21,11.1977,78.6292,cotton,cotton,2022-01-21,2022-04-27,3.54,4.11,rabi,1,79.37,22.82,16.49,78.38,3.85,90.04,22.58,16.19,47.97,296.3,0,1160.96,0.81,-0.25,131.38,111.87,206.67,7.62,1.336,1.5,1.0,3,0,0
493,Odisha,2022-07-02,20.9186,84.7995,rice,cotton,2022-07-02,2022-11-08,4.29,3.11,kharif,7,140.18,27.59,23.33,99.0,5.23,159.94,26.47,24.56,113.22,264.5,2,1577.86,-0.14,0.94,312.26,194.94,138.96,7.47,0.736,2.154,1.0,1,0,0
494,Uttar Pradesh,2022-02-02,26.992,80.9761,wheat,mustard,2022-02-02,2022-05-18,4.28,3.19,rabi,2,47.84,36.45,24.48,51.76,3.63,51.55,36.57,24.11,47.21,100.46,8,1115.89,-0.82,0.86,281.27,126.24,228.18,6.15,1.23,2.119,1.0,3,0,0
495,Rajasthan,2022-06-30,26.3256,75.4656,wheat,maize,2022-06-30,2022-10-16,3.12,4.99,rabi,6,39.07,32.01,22.46,34.54,3.21,33.87,31.04,22.27,42.34,92.25,5,1191.19,-0.11,-0.06,241.27,119.1,108.74,6.98,1.174,1.564,1.0,4,0,0
496,Kerala,2022-12-16,11.2162,76.8596,maize,sorghum,2022-12-16,2023-05-04,4.23,2.17,rabi,12,63.75,26.55,18.13,78.56,1.79,53.22,26.21,19.03,67.77,188.68,2,1098.07,-0.09,0.85,312.34,159.52,162.69,5.57,1.158,2.115,1.0,4,0,0
497,Uttar Pradesh,2021-10-22,26.6177,80.9127,maize,sorghum,2021-10-22,2022-01-27,3.87,2.25,kharif,10,47.3,29.26,23.25,66.44,2.73,58.2,30.92,23.83,19.12,148.78,4,1307.42,0.54,0.58,209.36,164.78,191.22,6.01,1.115,1.885,1.0,4,0,0
498,Madhya Pradesh,2021-06-30,24.0088,78.4056,wheat,cotton,2021-06-30,2021-11-13,4.13,1.98,rabi,6,68.87,35.48,28.45,57.33,4.9,73.97,36.73,31.22,31.27,274.08,7,1876.89,-0.26,-1.15,140.83,81.88,144.56,6.02,1.028,1.224,1.0,0,0,0
499,Maharashtra,2021-09-12,19.1893,74.9642,sorghum,cotton,2021-09-12,2021-12-18,3.02,2.42,rabi,9,104.28,27.66,18.85,76.77,4.86,111.28,27.52,18.85,116.21,176.58,3,1029.69,0.66,1.77,175.47,71.88,88.39,7.64,0.393,1.119,1.0,3,0,0
500,Haryana,2022-12-31,28.9708,76.0193,maize,sorghum,2022-12-31,2023-06-10,4.46,5.86,rabi,12,31.57,29.54,23.82,75.22,2.45,35.3,30.4,24.97,37.22,85.39,6,1091.72,-0.97,1.04,264.27,108.97,208.88,6.61,0.359,1.94,1.0,5,0,0
501,Gujarat,2022-07-04,21.9014,71.1069,cotton,mustard,2022-07-04,2022-11-19,3.69,2.0,kharif,7,12.07,39.9,30.85,37.29,3.41,9.01,42.05,30.33,7.75,33.44,10,1266.51,0.26,1.08,211.96,139.28,214.97,5.57,0.934,1.887,1.0,4,0,0
502,Assam,2022-10-17,26.0484,91.2924,mustard,sorghum,2022-10-17,2023-03-04,0.94,6.71,rabi,10,101.64,23.92,18.0,99.0,1.82,102.51,24.15,17.54,84.42,160.87,0,1156.25,0.18,1.81,141.97,175.88,185.73,7.2,0.602,1.679,1.0,3,0,0
503,Uttar Pradesh,2021-12-30,26.951,81.178,sorghum,sorghum,2021-12-30,2022-06-15,3.04,0.74,kharif,12,68.08,31.42,23.19,69.98,5.5,85.49,29.79,23.91,30.74,217.55,2,1262.7,0.67,0.63,247.25,128.77,188.2,5.74,0.621,1.881,1.0,1,0,0
504,Uttar Pradesh,2022-04-20,26.6207,80.896,wheat,cotton,2022-04-20,2022-10-06,4.79,5.4,kharif,4,133.14,30.33,24.96,59.29,1.71,117.61,30.19,22.89,145.27,397.14,2,1221.99,1.24,2.88,303.6,186.37,146.04,7.7,0.717,2.12,1.0,3,0,0
505,Gujarat,2021-07-02,22.7992,71.7872,rice,maize,2021-07-02,2021-10-02,5.38,2.7,zaid,7,47.28,32.09,25.94,34.81,1.28,44.46,32.68,26.02,28.39,105.31,3,1633.65,0.02,1.38,317.06,75.62,98.79,7.66,0.936,1.638,1.0,0,0,0
506,Bihar,2021-05-26,26.1351,85.9983,maize,wheat,2021-05-26,2021-10-26,4.26,1.15,rabi,5,17.78,25.68,18.81,84.8,2.42,12.4,24.23,18.86,14.28,41.06,0,935.62,-1.59,-1.08,129.16,88.85,123.07,6.95,1.011,1.137,1.0,0,0,0
507,Gujarat,2022-06-19,22.398,71.2582,maize,mustard,2022-06-19,2022-11-13,5.15,3.04,zaid,6,66.65,34.15,26.45,53.41,2.11,64.01,33.89,26.29,57.1,226.71,8,854.84,0.57,-0.55,314.8,152.32,109.52,5.57,1.035,1.922,1.0,2,0,0
508,Haryana,2022-07-28,28.8327,76.0145,rice,maize,2022-07-28,2022-12-03,3.36,6.96,kharif,7,2.85,37.0,27.44,43.92,2.43,3.32,38.46,27.2,2.56,7.6,4,1457.56,0.2,-1.07,241.78,153.19,109.36,6.8,1.351,1.681,1.0,4,0,0
509,Punjab,2022-03-09,31.2199,74.4977,sorghum,wheat,2022-03-09,2022-07-04,2.38,5.83,rabi,3,1.26,37.48,27.53,64.66,4.82,0.85,36.73,26.28,0.66,4.55,8,958.0,0.91,0.12,316.32,160.0,101.81,7.8,0.472,1.927,1.0,0,0,0
510,Kerala,2021-10-02,11.0538,76.6822,sorghum,rice,2021-10-02,2022-01-19,3.11,6.73,kharif,10,111.42,25.59,17.7,99.0,2.52,141.46,23.42,17.94,98.69,274.35,0,1795.86,-0.2,-0.39,201.69,81.81,133.54,6.52,0.744,1.39,1.0,4,0,0
511,Punjab,2021-02-16,31.838,75.5914,rice,maize,2021-02-16,2021-07-01,3.75,5.63,kharif,2,69.37,27.22,18.22,54.69,2.11,58.61,27.54,18.11,67.58,221.07,6,1212.64,0.19,-0.39,297.74,99.81,126.37,6.97,1.224,1.746,1.0,0,0,0
512,Maharashtra,2021-02-27,18.9342,74.6552,rice,rice,2021-02-27,2021-08-25,4.12,2.01,kharif,2,151.56,27.88,19.03,70.63,2.71,192.16,27.12,20.24,88.82,548.29,2,869.08,0.37,-1.39,213.61,164.61,181.57,6.54,0.811,1.866,1.0,3,1,0
513,Maharashtra,2021-03-11,18.3543,74.299,rice,cotton,2021-03-11,2021-07-28,3.75,2.47,rabi,3,81.8,22.63,13.11,57.69,2.84,72.4,23.51,12.47,88.96,268.79,0,1503.09,0.01,-0.46,315.22,111.04,186.12,7.75,0.999,2.041,1.0,0,0,0
514,Haryana,2022-07-31,28.4815,75.7336,mustard,mustard,2022-07-31,2022-12-14,1.96,2.45,rabi,7,29.08,36.17,32.29,47.76,3.74,18.72,37.45,34.44,24.1,107.69,4,971.99,-0.18,-0.79,254.87,140.38,88.65,7.96,0.84,1.613,1.0,4,0,0
515,West Bengal,2022-03-09,23.1366,88.2783,rice,wheat,2022-03-09,2022-08-29,5.29,4.71,kharif,3,56.8,25.27,12.11,84.41,3.04,66.58,24.08,13.49,36.31,183.53,2,921.46,0.15,0.75,260.12,65.36,110.0,6.76,0.548,1.452,1.0,0,0,0
516,Rajasthan,2021-05-12,26.9094,76.4451,rice,sorghum,2021-05-12,2021-10-05,4.39,4.81,rabi,5,0.0,33.77,25.36,38.26,2.11,0.0,33.27,25.51,0.0,0.0,4,1167.45,-0.75,-0.54,265.38,108.21,157.45,6.08,1.349,1.77,1.0,4,0,0
517,Maharashtra,2022-06-06,18.5332,74.857,rice,sorghum,2022-06-06,2022-10-26,4.45,5.67,kharif,6,0.0,30.53,21.84,94.01,2.17,0.0,31.66,22.46,0.0,0.0,3,1483.34,-0.4,0.05,325.5,124.85,238.68,5.63,1.37,2.297,1.0,0,0,0
518,Haryana,2021-05-12,28.9685,76.2031,rice,sorghum,2021-05-12,2021-09-14,4.75,5.17,kharif,5,80.0,35.56,28.84,68.94,2.78,83.12,35.69,28.72,56.17,163.11,5,1003.68,0.55,0.73,259.37,65.18,166.6,7.24,1.211,1.637,1.0,3,0,0
519,Punjab,2022-08-09,30.2317,75.1308,sorghum,wheat,2022-08-09,2022-11-08,2.07,2.68,rabi,8,59.95,35.98,30.65,64.4,4.42,53.18,37.82,30.17,24.39,143.91,7,871.33,-0.01,1.99,284.4,141.81,91.24,6.56,1.306,1.725,1.0,0,0,0
520,Punjab,2021-07-03,31.0674,75.5873,maize,sorghum,2021-07-03,2021-10-07,5.33,3.18,kharif,7,64.38,34.98,24.72,37.64,3.16,52.58,36.81,24.99,70.0,104.69,7,1595.0,0.19,-0.67,338.94,110.07,119.91,7.3,1.397,1.896,1.0,4,0,0
521,Kerala,2022-08-06,11.4291,76.2155,soybean,rice,2022-08-06,2022-12-16,2.72,1.09,kharif,8,98.23,24.4,16.5,99.0,2.59,86.88,24.68,15.36,59.97,271.57,0,887.21,-1.49,0.74,194.48,88.04,186.32,7.59,0.452,1.563,1.0,2,0,0
522,Madhya Pradesh,2021-08-04,23.5491,78.6816,wheat,mustard,2021-08-04,2022-01-21,3.55,2.86,kharif,8,79.98,32.04,24.58,62.78,2.58,55.85,32.36,24.73,93.28,226.75,5,1210.28,0.68,-0.75,229.25,164.08,148.04,7.43,0.747,1.805,1.0,3,0,0
523,Punjab,2021-12-22,31.0473,75.9815,wheat,soybean,2021-12-22,2022-05-15,4.14,5.72,rabi,12,60.09,31.74,19.25,69.95,3.21,77.61,29.26,19.15,33.76,155.41,7,1488.83,0.19,0.58,248.05,168.52,113.54,6.59,0.976,1.767,1.0,5,0,0
524,Uttar Pradesh,2021-09-14,27.3819,80.2366,rice,maize,2021-09-14,2022-01-26,4.25,3.06,kharif,9,49.32,26.0,16.47,76.14,5.82,50.11,27.04,17.03,42.86,160.35,3,1245.36,-0.75,-0.37,140.44,180.63,228.94,6.05,0.452,1.833,1.0,1,0,0
525,Uttar Pradesh,2021-04-01,26.4514,80.7125,maize,sorghum,2021-04-01,2021-08-20,5.05,2.69,kharif,4,51.26,30.02,22.68,72.16,1.62,44.02,32.33,21.96,34.47,82.68,1,1369.66,-0.46,-0.55,234.32,68.69,85.8,7.96,0.681,1.296,1.0,3,0,0
526,West Bengal,2021-03-01,22.9816,88.6765,wheat,wheat,2021-03-01,2021-06-09,3.48,1.69,zaid,3,43.75,29.1,21.35,86.86,5.02,36.34,28.17,21.21,23.43,163.5,5,1349.39,-0.09,0.91,241.89,109.38,174.52,7.71,1.322,1.753,1.0,1,0,0
527,Tamil Nadu,2022-04-26,11.0901,77.7397,maize,mustard,2022-04-26,2022-10-04,4.28,1.55,rabi,4,21.17,28.41,21.0,88.2,0.22,26.98,28.53,19.42,20.68,74.78,3,847.85,1.3,0.67,162.25,149.61,189.44,7.6,0.95,1.671,1.0,4,0,0
528,Maharashtra,2022-10-15,19.0866,75.339,maize,maize,2022-10-15,2023-02-13,4.83,3.37,kharif,10,76.8,29.71,20.57,46.0,2.53,57.0,29.08,20.88,56.76,137.19,1,1462.0,0.29,0.6,167.74,150.09,231.54,7.93,0.875,1.831,1.0,2,0,0
529,Uttar Pradesh,2022-07-15,26.0976,80.587,cotton,maize,2022-07-15,2022-11-12,3.73,5.48,rabi,7,113.0,35.75,27.31,67.29,2.81,117.12,35.65,25.72,61.38,266.18,2,1266.86,-0.35,1.38,182.17,118.49,181.7,7.79,0.517,1.608,1.0,1,0,0
530,Kerala,2021-02-21,10.592,76.0907,wheat,cotton,2021-02-21,2021-07-16,3.31,1.35,rabi,2,63.9,28.52,21.58,86.22,3.45,66.21,31.1,21.29,39.02,127.55,2,1423.78,-0.13,0.3,337.99,165.91,92.24,7.77,0.768,1.987,1.0,1,0,0
531,Gujarat,2021-06-09,21.4634,71.962,maize,wheat,2021-06-09,2021-10-04,4.91,4.43,kharif,6,62.32,32.5,22.6,58.93,1.92,46.2,34.24,22.41,38.98,146.17,4,1107.53,-0.49,-1.62,284.16,147.39,137.02,7.18,1.271,1.895,1.0,3,1,0
532,Karnataka,2021-01-03,15.1852,75.6577,soybean,mustard,2021-01-03,2021-06-30,2.33,2.86,rabi,1,59.14,23.96,13.02,64.75,3.76,53.43,24.48,13.14,52.68,118.52,0,1072.31,-0.05,-0.06,281.77,131.27,142.51,5.67,1.043,1.852,1.0,0,0,0
533,Haryana,2021-03-18,28.5186,76.5288,sorghum,rice,2021-03-18,2021-06-23,2.67,1.47,kharif,3,67.78,33.44,23.03,63.92,4.37,78.53,34.76,23.23,69.46,188.43,4,1161.63,0.68,-0.07,149.17,102.3,231.99,7.14,0.604,1.612,1.0,4,0,0
534,Karnataka,2022-08-07,14.9569,76.0091,rice,maize,2022-08-07,2022-12-25,3.96,2.83,rabi,8,40.8,33.77,24.85,65.54,0.2,25.72,34.2,25.01,34.33,93.99,5,760.5,-0.03,1.25,278.51,128.33,147.64,6.52,0.904,1.848,1.0,5,0,0
535,Punjab,2022-10-13,30.4657,76.0066,cotton,soybean,2022-10-13,2023-03-30,2.5,3.23,zaid,10,82.89,27.95,18.89,60.49,3.04,59.74,27.36,17.6,34.78,138.27,4,1147.86,1.36,0.26,139.54,73.26,107.23,7.32,0.379,1.067,1.0,3,0,0
536,Uttar Pradesh,2021-02-16,26.5121,81.3419,maize,maize,2021-02-16,2021-08-10,5.33,2.97,kharif,2,136.27,31.26,21.16,74.75,3.55,141.66,31.37,21.36,94.59,365.36,3,833.62,0.29,0.03,155.76,163.4,199.06,5.88,0.685,1.727,1.0,0,0,0
537,Tamil Nadu,2022-06-27,11.125,78.366,maize,rice,2022-06-27,2022-12-18,4.67,3.58,kharif,6,118.92,24.79,15.39,68.07,2.59,148.84,24.52,17.42,72.54,356.37,0,1242.19,-1.02,-1.72,127.63,176.64,83.65,6.08,0.946,1.293,1.0,2,1,0
538,Gujarat,2022-05-13,22.1468,71.7223,maize,wheat,2022-05-13,2022-09-16,5.49,2.98,kharif,5,37.34,35.35,25.91,42.77,4.45,30.96,35.42,26.97,42.47,61.5,4,1416.0,0.22,-0.02,251.81,146.79,84.12,6.74,0.66,1.609,1.0,2,0,0
539,Rajasthan,2021-05-21,27.148,76.153,mustard,mustard,2021-05-21,2021-09-03,1.34,3.54,kharif,5,53.25,35.09,23.41,45.19,2.37,66.16,34.9,23.88,38.96,85.78,6,1213.57,-0.74,-0.01,165.47,187.81,167.54,7.44,1.192,1.736,1.0,2,0,0
540,Madhya Pradesh,2022-08-05,23.8257,78.6452,maize,maize,2022-08-05,2023-01-20,4.46,3.15,rabi,8,54.94,22.6,15.04,65.84,3.22,34.18,21.85,16.39,43.86,131.17,0,957.55,0.03,-2.55,299.51,187.26,165.79,8.0,1.291,2.175,1.0,1,1,0
541,Punjab,2021-01-20,30.7966,75.6147,rice,rice,2021-01-20,2021-05-12,4.29,0.89,kharif,1,59.02,27.92,24.34,41.15,4.05,57.41,27.28,25.97,53.71,109.31,3,1240.46,0.1,-0.06,182.69,104.7,95.44,6.44,0.928,1.276,1.0,3,0,0
542,Madhya Pradesh,2021-09-18,23.7484,79.1526,wheat,rice,2021-09-18,2022-01-26,3.31,4.3,kharif,9,70.76,30.71,25.65,69.09,1.86,53.57,29.13,26.21,39.09,177.32,0,1362.77,-0.3,-2.09,123.45,95.24,128.37,7.15,0.599,1.157,1.0,1,1,0
